Account;Tweet_Nr;Date_Time;Tweet;
nytimes;1272275127355550000;14.06.2020 21:10;"b'A Republican congressman in Virginia, who was endorsed by President Trump, lost his re-election bid to a self-described \xe2\x80\x9cbiblical conservative"" after outrage among party activists that he officiated at a same-sex wedding https://t.co/lZ9XXagZ6a'";
nytimes;1272272634374490000;14.06.2020 21:00;b'\xe2\x80\x9cI want water running,\xe2\x80\x9d said Jennifer Patrick, the program manager of the Milk River Joint Board of Control in Montana. \xe2\x80\x9cIt\xe2\x80\x99s the lifeline for farms and towns,\xe2\x80\x9d she said. \xe2\x80\x9cThere is no backup.\xe2\x80\x9d https://t.co/1SkQIWsL9c';
nytimes;1272267576605900000;14.06.2020 20:40;b'New voter registrations in 12 states and D.C. plummeted 70% in April compared to January, before the coronavirus became a major public issue, according to a study released Friday https://t.co/a2mbyj6kNA';
nytimes;1272262559253610000;14.06.2020 20:20;b'In this episode of The Sunday Read, one man reflects on what it was like to go to prison as a child and to attempt to become an attorney upon his release https://t.co/DxJw4vxeHf';
nytimes;1272260022068810000;14.06.2020 20:10;b'Sushant Singh Rajput, a prominent actor in Indian films and television programs, was found dead in his home in Mumbai on Sunday. He was 34. https://t.co/WiETkiXrLP';
nytimes;1272257557780930000;14.06.2020 20:00;"b'\xe2\x80\x9cLook, I work at Fox. Do I agree with some of the stuff I hear? Absolutely not,\xe2\x80\x9d the \xe2\x80\x9cFox News Sunday\xe2\x80\x9d anchor Chris Wallace told @grynbaum. \xe2\x80\x9cIn the end, I have decided that what matters to me is what I am allowed to do."" https://t.co/NTK4Xp6rb2'";
nytimes;1272252485210690000;14.06.2020 19:40;b'In New York City, Covid-19 is disproportionately killing black and Latino people. As the city reopens, a longtime funeral director in Harlem says, \xe2\x80\x9cIt\xe2\x80\x99s going to take a long time for people to heal.\xe2\x80\x9d https://t.co/jGQAunmzWL';
nytimes;1272247449084710000;14.06.2020 19:20;"b""See where in the U.S. the number of new coronavirus cases is rising and where it's falling in the last 14 days with our interactive map https://t.co/ZrLvDuUpkv""";
nytimes;1272243679856590000;14.06.2020 19:05;b'The pandemic led many countries to suspend immunization programs. Now, diphtheria is appearing in Pakistan, Bangladesh and Nepal. Cholera is in South Sudan, Cameroon, Mozambique, Yemen and Bangladesh. And measles is flaring around the globe. https://t.co/hdBgkctQxE';
nytimes;1272241167032290000;14.06.2020 18:55;b'President Trump, who often questions the health of his rivals, faced new questions about his own health on Sunday after a video showed him gingerly walking down a ramp at West Point and having trouble bringing a glass to his mouth during a speech there https://t.co/bWmIxthDks';
nytimes;1272237396143320000;14.06.2020 18:40;"b""Vulnerable Republican senators running for re-election are working to make their races a referendum on China. The tactic, party strategists say, is a way for Republicans to avoid defending President Trump's handling of the coronavirus. https://t.co/fpMN02Hrvn""";
nytimes;1272227354782420000;14.06.2020 18:00;"b""Brazil's daily coronavirus death toll is now the highest in the world. Experts say President Jair Bolsonaro's rejection of the emerging scientific consensus on how to fight the pandemic \xe2\x80\x94 and his embrace of unproven cures \xe2\x80\x94 contributed to the crisis. https://t.co/kphmvdq9Ql""";
nytimes;1272222288159690000;14.06.2020 17:40;"b'""I\xe2\x80\x99m still very conscious,"" Cory Booker said in a Q&amp";
nytimes;1272219784743200000;14.06.2020 17:30;"b""China on Sunday reported 57 new confirmed coronavirus infections, its highest single-day tally in 2 months. One potential outbreak source is a Beijing market where 10,000 people work and that supplies 90% of the city's fruits and vegetables. https://t.co/bXIyxACXYE https://t.co/ZNzVnShHWd""";
nytimes;1272217254160220000;14.06.2020 17:20;b'The Minneapolis City Council has pledged to dismantle its Police Department. But what does that mean, and what should other cities do? @NYTmag brought together 5 experts and organizers to talk about how to change policing in America.  https://t.co/Pdq68sbmq2';
nytimes;1272212228809330000;14.06.2020 17:00;"b'\xe2\x80\x9cThe pandemic and protests have changed our relationship. The word \xe2\x80\x98neighbor\xe2\x80\x99 has taken on a new meaning."" https://t.co/TU01P1fkeX'";
nytimes;1272207178351480000;14.06.2020 16:40;"b'In Opinion\n\n""If the United States had the coronavirus death rate of the average female-led country, 102,000 American lives would have been saved out of the 114,000 lost,"" @NickKristof writes https://t.co/7H7jCXXS0i'";
nytimes;1272202155609540000;14.06.2020 16:20;b'Inside the tumult at Cond\xc3\xa9 Nast https://t.co/ZCaZ1AGkzg';
nytimes;1272194604918580000;14.06.2020 15:50;b'George Floyd\xe2\x80\x99s killing unleashed a sweeping challenge to American racism in every state. See how the protests unfolded across the country. https://t.co/TLCgtppptv';
nytimes;1272192098025030000;14.06.2020 15:40;"b'Donations are coming in so fast for racial justice groups, bail funds and black-led advocacy organizations that some groups have started to turn away and redirect donors elsewhere. \xe2\x80\x9cPeople are being inspired by the moment,"" one organizer said. https://t.co/1gPa1pigIm'";
nytimes;1272187048804460000;14.06.2020 15:20;"b'Health advocates have condemned the Trump administration for rolling back protections for transgender patients, and for doing so amid a global pandemic. \xe2\x80\x9cEliminating health protections for LGBTQ people is a license to deny lifesaving care,"" one said. https://t.co/Xh9bME4Psj'";
nytimes;1272182058660610000;14.06.2020 15:00;"b""In Opinion\n\nGregg Popovich, head coach of the San Antonio Spurs, talks to @MaureenDowd about President Trump, race, the NFL's response to player protests and whether the NBA should restart its season https://t.co/zjpzxh6jnB""";
nytimes;1272171948676710000;14.06.2020 14:20;b'We analyzed eyewitness videos and security camera footage of the events leading to the fatal shooting of Rayshard Brooks, a 27-year-old black man, by police in Atlanta on Friday night. Here\xe2\x80\x99s a detailed breakdown of how it unfolded. https://t.co/5Cr8ow8lJq';
nytimes;1272169437060380000;14.06.2020 14:10;b'Read our review of a new book about Melania Trump\xe2\x80\x99s life, \xe2\x80\x9cThe Art of Her Deal,\xe2\x80\x9d by the Washington Post reporter Mary Jordan https://t.co/7kq6ebUs9J';
nytimes;1272164399688620000;14.06.2020 13:50;b'The warnings were clear: Once states begin to reopen, a surge in coronavirus cases will follow.\n\nThat scenario is now playing out across the U.S., particularly in the Sun Belt and the West. https://t.co/k3zYA2C6Ao';
nytimes;1272160377741200000;14.06.2020 13:34;b'Protesters rallied in Atlanta where police officers fatally shot Rayshard Brooks, a 27-year-old black man, on Friday after the authorities said they found him asleep at a Wendy\xe2\x80\x99s drive-through. His family disputes the police account.\n\nFollow the latest. https://t.co/k8qSzNcbMl https://t.co/fNy6yk1zLZ';
nytimes;1272141760299520000;14.06.2020 12:20;b'\xe2\x80\x9cI\xe2\x80\x99m always thinking about what can be better,\xe2\x80\x9d the artist and activist Faith Ringgold said. \xe2\x80\x9cAnd if you don\xe2\x80\x99t get it out there, the situation will never change.\xe2\x80\x9d https://t.co/gbxgUhdlDj';
nytimes;1272121649295510000;14.06.2020 11:00;"b""Liam Gallagher didn\xe2\x80\x99t show up for Oasis's 1996 \xe2\x80\x9cUnplugged\xe2\x80\x9d taping, but on a new album he recorded for the series as a solo artist, he returns to some of the group\xe2\x80\x99s most memorable songs. https://t.co/NbtSPSzUnH""";
nytimes;1272111554192910000;14.06.2020 10:20;b'\xe2\x80\x9cIn many ways, these last couple months, when everyone has stayed at home, was the easy part. Weighing when, and how, to re-enter the community without putting your child at risk is so much harder.\xe2\x80\x9d https://t.co/MjkFKG7Myu';
nytimes;1272096748564070000;14.06.2020 09:21;"b'How do you wrap your head around the end of your dancing career when there is no last dance? We spoke to retiring dancers whose final bows were snatched by the pandemic. \nhttps://t.co/amfEbTWmdj""'";
nytimes;1272081485042980000;14.06.2020 08:20;"b""As states begin to lift restrictions put in place because of the coronavirus, it can be hard to judge what's safe and what's not. Remembering the 4 C\xe2\x80\x99s can help. https://t.co/5OsLejsvLu""";
nytimes;1272066260193480000;14.06.2020 07:20;"b""What would happen if you let a hard-boiled egg just keep boiling? Here's an illustrated explanation from Randall Munroe of XKCD.\nhttps://t.co/Ma4Ki2IhI0""";
nytimes;1272051512018110000;14.06.2020 06:21;b'Carne asada fries are what happens when you take the toppings for a plate of beef nachos and put them over cheese fries instead of tortilla chips\nhttps://t.co/k4rh7jBzfx';
nytimes;1272036065013050000;14.06.2020 05:20;"b'""They call me Batman. I think it\xe2\x80\x99s a compliment because bats are special,"" said Wang Linfa. Now a world wracked by the coronavirus is relying on the work of scientists like him. https://t.co/fJxZ2upGSs'";
nytimes;1272025987371410000;14.06.2020 04:40;"b""A ceremony to sanctify a new spirit house may cost $1,100. But spirits aren't unreasonable: Current events influence expectations. \xe2\x80\x9cWith the coronavirus, they will be happy with a glass of water for refreshment,\xe2\x80\x9d said one self-employed spirit communicator. https://t.co/EfRFWzlRD6""";
nytimes;1272009890739910000;14.06.2020 03:36;b'Here\xe2\x80\x99s how 6 households have grappled with family planning during the pandemic https://t.co/j4RhzDQIRV';
nytimes;1272002476976320000;14.06.2020 03:06;"b'\xe2\x80\x9cHow can an artist so original, so thrillingly indifferent to convention and the tyranny of good taste \xe2\x80\x94 let alone one so prescient \xe2\x80\x94 remain untranslated and unread?"" writes @parul_sehgal on the French writer Herv\xc3\xa9 Guibert\nhttps://t.co/CydgJmxtSu'";
nytimes;1271996935143130000;14.06.2020 02:44;b'Here are 9 great series for you to binge this summer, at roughly one episode each night.\nhttps://t.co/NpGLNVvvxL';
nytimes;1271990773966230000;14.06.2020 02:20;"b""When the coronavirus lockdowns hit, our reporter @jacknicas began following one bar in Oakland, California, and its staff as they weathered the economic and emotional fallout of the pandemic. The journey lasted 3 months. Here's the tale of the Hatch. https://t.co/EUH7WXcj5m""";
nytimes;1271975662224420000;14.06.2020 01:20;"b'""You are the answer to a generation of prayers.""\n\n""It\'s OK to not be OK right now.""\n\nThis year, graduation is unlike any we\xe2\x80\x99ve seen before. Here\'s some advice on how to move forward with conviction and hope. https://t.co/TdefCnf6IM'";
nytimes;1271965601955750000;14.06.2020 00:40;"b'Spike Lee\xe2\x80\x99s new joint, \xe2\x80\x9cDa 5 Bloods,"" is a NYT Critic\'s Pick. Read our review. https://t.co/UsoPsLxx10'";
nytimes;1271961594273110000;14.06.2020 00:24;b'City officials in Palmdale, California, said they support calls for an independent investigation into the death of Robert Fuller, a black man whose death was deemed a suicide after he was found hanging from a tree in a public square this week https://t.co/df9fHu4SNH';
nytimes;1271955556538990000;14.06.2020 00:00;b'3 miles off the coast of Maine lies a cluster of islands populated only by sheep. One family cares for them year-round, maintaining the traditions of island shepherding, which have been largely unchanged for centuries. https://t.co/j2Wpow289k';
nytimes;1271946640107210000;13.06.2020 23:24;b'Human remains discovered on an Idaho man\xe2\x80\x99s property were identified as belonging to Tylee Ryan and Joshua Vallow, his wife\xe2\x80\x99s 2 children who had been missing for months, according to the police https://t.co/E6vNkGJbBk';
