Account;Tweet_Nr;Date_Time;Tweet;;;;;;;;
realDonaldTrump;1227703488869730000;12.02.2020 21:18;"b'.@BethVanDuyne did Great things as Mayor of Irving Texas with my Administration. She is a Strong Conservative who supports Border Security Loves our Military Vets and supports your #2A. Beth has my Full Endorsement for Congress! https://t.co/0cUYANBzj0'""";;;;;;;;
realDonaldTrump;1227702453052810000;12.02.2020 21:14;"b'.@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border he Loves our GREAT Law Enforcement Officers Military Vets and he will protect your #2A. Jay has my Complete and Total Endorsement! https://t.co/MhEF9Ef1gC'""";;;;;;;;
realDonaldTrump;1227702250283370000;12.02.2020 21:13;b'Ending surprise medical billing moving ahead in Congress! Thanks to Ways &amp;;;;;;;;
realDonaldTrump;1227661700264010000;12.02.2020 18:32;"b'....If my hands were tied Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don\xe2\x80\x99t let it happen!'""";;;;;;;;
realDonaldTrump;1227661693376960000;12.02.2020 18:32;b'It is very important for our Country\xe2\x80\x99s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....';;;;;;;;
realDonaldTrump;1227610766662120000;12.02.2020 15:09;b'https://t.co/I0eZ9UoIQJ';;;;;;;;
realDonaldTrump;1227604830509810000;12.02.2020 14:46;"b'.@dagenmcdowell \xe2\x80\x9cEvery Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity that was her problem.\xe2\x80\x9d @MariaBartiromo  So true Dagen!'""";;;;;;;;
realDonaldTrump;1227564604177460000;12.02.2020 12:06;"b'Two months in jail for a Swamp Creature yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson'""";;;;;;;;
realDonaldTrump;1227561237782850000;12.02.2020 11:53;b'Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought &amp;;;;;;;;
realDonaldTrump;1227556935299450000;12.02.2020 11:35;b'Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That\xe2\x80\x99s why they are poorly rated Fake News! I will win both states in November.';;;;;;;;
realDonaldTrump;1227453711540260000;12.02.2020 04:45;"b'The Fake News Media is looking hard for the Big Democrat Story but there is nothing too fabulous. Wouldn\xe2\x80\x99t a big story be that I got more New Hampshire Primary Votes than any incumbent president in either party in the history of that Great State? Not an insignificant fact!'""";;;;;;;;
realDonaldTrump;1227443801599410000;12.02.2020 04:06;b'Thank you Brad! https://t.co/qv4qcj704y';;;;;;;;
realDonaldTrump;1227441882793480000;12.02.2020 03:58;b'Prosecutorial Misconduct? https://t.co/ignPtwRQUG';;;;;;;;
realDonaldTrump;1227432921788800000;12.02.2020 03:23;b'Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!';;;;;;;;
realDonaldTrump;1227427722441510000;12.02.2020 03:02;b'A very bad night for Mini Mike!';;;;;;;;
realDonaldTrump;1227423994250430000;12.02.2020 02:47;"b'A lot of Democrat dropouts tonight very low political I.Q. https://t.co/1fZmJOifLo'""";;;;;;;;
realDonaldTrump;1227423392078400000;12.02.2020 02:45;"b'Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal the Mueller Scam and shouldn\xe2\x80\x99t ever even have started? 13 Angry Democrats?'""";;;;;;;;
realDonaldTrump;1227420618951470000;12.02.2020 02:34;"b'Impeachment King Steyer (how did that work out?) spent 200 Million Dollars and got less than 1% of the vote in Iowa and only 3% of the Vote in New Hampshire. Could it be that something is just plain missing? Not easy to do what I did is it?'""";;;;;;;;
realDonaldTrump;1227417402167740000;12.02.2020 02:21;"b'Elizabeth Warren sometimes referred to as Pocahontas is having a really bad night. I think she is sending signals that she wants out. Calling for unity is her way of getting there going home and having a \xe2\x80\x9cnice cold beer\xe2\x80\x9d with her husband!'""";;;;;;;;
realDonaldTrump;1227414377889960000;12.02.2020 02:09;"b'Whatever happened to Hillary campaign manager Podesta\xe2\x80\x99s BROTHER? Wasn\xe2\x80\x99t he caught forced to leave his firm with BIG BAD things to happen? Why did nothing ever happen to him only to the \xe2\x80\x9cother\xe2\x80\x9d side?'""";;;;;;;;
realDonaldTrump;1227411907478420000;12.02.2020 01:59;b'...And a swamp creature with \xe2\x80\x9cpull\xe2\x80\x9d was just sentenced to two months in jail for a similar thing that they want Stone to serve 9 years for. A phony Mueller Witch Hunt disgrace. Caught! https://t.co/6baxv3Lvuk';;;;;;;;
realDonaldTrump;1227408775855970000;12.02.2020 01:47;"b'Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking! https://t.co/Fe7XkepJNN'""";;;;;;;;
realDonaldTrump;1227407106652890000;12.02.2020 01:40;b'All starting to unravel with the ridiculous 9 year sentence recommendation! https://t.co/6baxv3Lvuk';;;;;;;;
realDonaldTrump;1227271072535490000;11.02.2020 16:39;b'When Jerome Powell started his testimony today the Dow was up 125 &amp;;;;;;;;
realDonaldTrump;1227261625167730000;11.02.2020 16:02;b'Mini Mike is a short ball (very) hitter. Tiny club head speed. KEEP AMERICA GREAT! https://t.co/5DUj16jtZf';;;;;;;;
realDonaldTrump;1227258461106420000;11.02.2020 15:49;"b'New Stock Market RECORD. Congratulations spend your money wisely. KEEP AMERICA GREAT!!!!!'""";;;;;;;;
realDonaldTrump;1227226643976060000;11.02.2020 13:43;b'Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!';;;;;;;;
realDonaldTrump;1227224631754480000;11.02.2020 13:35;b'BEST USA ECONOMY IN HISTORY!';;;;;;;;
realDonaldTrump;1227122206783810000;11.02.2020 06:48;"b'This is a horrible and very unfair situation. The real crimes were on the other side as nothing happens to them. Cannot allow this miscarriage of justice! https://t.co/rHPfYX6Vbv'""";;;;;;;;
realDonaldTrump;1227118087775840000;11.02.2020 06:32;b'Just returned to White House from Dover. Very sad! https://t.co/0Ld0gzXdLe';;;;;;;;
realDonaldTrump;1227115435746890000;11.02.2020 06:21;b'Nice conflict. Brown dropped out of presidential race FAST. Polled at ZERO! https://t.co/AwyxoJ8IKI';;;;;;;;
realDonaldTrump;1227109357726440000;11.02.2020 05:57;b'Disgraceful! https://t.co/nNXEjJuVyw';;;;;;;;
realDonaldTrump;1227108771740180000;11.02.2020 05:55;b'Should never happen to another President! https://t.co/Y2X6yopeU7';;;;;;;;
realDonaldTrump;1227040292060180000;11.02.2020 01:22;b'TOUGH GUYS FOR TRUMP! https://t.co/DbjZjGzLWU';;;;;;;;
realDonaldTrump;1227039892489800000;11.02.2020 01:21;b'THANK YOU NEW HAMPSHIRE! \nhttps://t.co/dvZq0UPjHI';;;;;;;;
realDonaldTrump;1226965160692190000;10.02.2020 20:24;b'\xe2\x80\x9cA lot of people feel defeated...Trump always wins. It seems like nothing can stop him.\xe2\x80\x9d Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn\xe2\x80\x99t that what you want from your President?';;;;;;;;
realDonaldTrump;1226958810989960000;10.02.2020 19:59;b'Wall Street Journal Editorial: \xe2\x80\x9cShe (Crazy Nancy) aimed at Trump and hit Uncle Joe.\xe2\x80\x9d';;;;;;;;
realDonaldTrump;1226875644325260000;10.02.2020 14:28;b'Meeting with U.S. Governors in a short while. All States are doing well. \xe2\x80\x9cThank you Mr. President.\xe2\x80\x9d';;;;;;;;
realDonaldTrump;1226874798715940000;10.02.2020 14:25;"b'Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. \xe2\x80\x9cTrump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28% up 10 points in a year. Nice one Nancy.\xe2\x80\x9d'""";;;;;;;;
realDonaldTrump;1226857034601110000;10.02.2020 13:14;"b'Hope the Fake News which never discusses it is talking about the big crowds forming for my New Hampshire Rally tonight. They won\xe2\x80\x99t!'""";;;;;;;;
realDonaldTrump;1226847711703580000;10.02.2020 12:37;"b'Because of how badly they did with the Impeachment Hoax AOC will primary Cryin\xe2\x80\x99 Chuck Schumer and win and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House AGAIN! My poll numbers great.'""";;;;;;;;
realDonaldTrump;1226835190569410000;10.02.2020 11:47;"b'95% Approval Rating in the Republican Party a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!'""";;;;;;;;
realDonaldTrump;1226830302485630000;10.02.2020 11:28;"b'Will be in Manchester New Hampshire tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results votes were fried. Big crowds in Manchester!'""";;;;;;;;
realDonaldTrump;1226595698793230000;09.02.2020 19:56;"b'MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!'""";;;;;;;;
realDonaldTrump;1226595322174080000;09.02.2020 19:54;b'DRAIN THE SWAMP!';;;;;;;;
realDonaldTrump;1226594759436880000;09.02.2020 19:52;"b'....This is the biggest political crime in American History by far. SIMPLY PUT THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN BOTH BEFORE AND AFTER THE ELECTION IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!'""";;;;;;;;
realDonaldTrump;1226594751132110000;09.02.2020 19:52;"b'FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE THE WHOLE SCAM INVESTIGATION THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS WAS A FIXED HOAX. WHO PAYS THE PRICE?....'""";;;;;;;;
realDonaldTrump;1226591267817180000;09.02.2020 19:38;"b'So good to see that Republicans will be winning the Great State of Alabama Senate Seat back now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss Cryin\xe2\x80\x99 Chuck would have forced him to vote against the Hoax. A Do Nothing Stiff!'""";;;;;;;;
realDonaldTrump;1226586575112410000;09.02.2020 19:20;"b'.@LarrySabato is much better at giving you the answer after everything is finished and the final result is in than he is at telling you what is going to happen because in fact he doesn\xe2\x80\x99t have a clue! https://t.co/MDqczWxl8C'""";;;;;;;;
realDonaldTrump;1226583877159980000;09.02.2020 19:09;"b'Sabato got it all wrong last time never came close to understanding the Trump Voter. Actually it\xe2\x80\x99s simple MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT! https://t.co/fnzZATqHXz'""";;;;;;;;
realDonaldTrump;1226564532031700000;09.02.2020 17:52;"b'It\xe2\x80\x99s all turning and fast! MVP Heckler. https://t.co/PiA0ANmjYP'""";;;;;;;;
realDonaldTrump;1226563498479640000;09.02.2020 17:48;"b'\xe2\x80\x9cThey (Conservatives) thought the merits of the Impeachment case were weak and therefore his (Romney\xe2\x80\x99s) judgement is questioned.\xe2\x80\x9d @MZHemingway @HowardKurtz @FoxNews'""";;;;;;;;
realDonaldTrump;1226537476476500000;09.02.2020 16:04;"b'They are really mad at Senator Joe Munchkin in West Virginia. He couldn\xe2\x80\x99t understand the Transcripts. Romney could but didn\xe2\x80\x99t want to!'""";;;;;;;;
realDonaldTrump;1226535948189670000;09.02.2020 15:58;"b'Romney hurt some very good Republican Senators and he was wrong about the Impeachment Hoax. No clue! https://t.co/J6rtaZYYxD'""";;;;;;;;
realDonaldTrump;1226534052708130000;09.02.2020 15:51;b'Yes!!!!! https://t.co/9ERa0atGOX';;;;;;;;
realDonaldTrump;1226532054461970000;09.02.2020 15:43;b'This is so true! https://t.co/utms4KMUVk';;;;;;;;
realDonaldTrump;1226531801042160000;09.02.2020 15:42;b'This will never get old! https://t.co/u1CzwwIBvE';;;;;;;;
realDonaldTrump;1226528994394280000;09.02.2020 15:31;"b'DeFace the Nation will tell @LindseyGrahamSC that he must start up Judiciary and not stop until the job is done. Clean up D.C. now last chance! https://t.co/lKy9u6t7eN'""";;;;;;;;
realDonaldTrump;1226525699542060000;09.02.2020 15:18;b'I grew up in New York City and over many years got to watch how GREAT NYC\xe2\x80\x99s \xe2\x80\x9cFinest\xe2\x80\x9d are. Now because of weak leadership at Governor &amp;;;;;;;;
realDonaldTrump;1226516098142560000;09.02.2020 14:40;b'The Dems are crazed they will do anything. Honesty &amp;;;;;;;;
realDonaldTrump;1226514695579890000;09.02.2020 14:34;"b'Leading also in New Hampshire and most states. The Fake News hates to report this but you will see on November 3rd. https://t.co/IKPmbOyDZ8'""";;;;;;;;
realDonaldTrump;1226360224145080000;09.02.2020 04:20;b'The feeling of many about @MittRomney! https://t.co/GZYxwe4FJ3';;;;;;;;
realDonaldTrump;1226324080170840000;09.02.2020 01:56;b'Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!';;;;;;;;
realDonaldTrump;1226314556399590000;09.02.2020 01:19;b'...But just like the people of West Virginia will no longer look at weak &amp;;;;;;;;
realDonaldTrump;1226314543334350000;09.02.2020 01:19;"b'Can\xe2\x80\x99t say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts sadly which he wouldn\xe2\x80\x99t understand anyway.....'""";;;;;;;;
realDonaldTrump;1226308565557700000;09.02.2020 00:55;b'Law Enforcement has been notified. Be careful tough guys who you play with! https://t.co/1Pq0hOrzy2';;;;;;;;
realDonaldTrump;1226296531113950000;09.02.2020 00:07;b'Great lineup on @FoxNews tonight with @JesseBWatters @JudgeJeanine and &amp;;;;;;;;
realDonaldTrump;1226291413610040000;08.02.2020 23:47;b'A great coach and a fantastic guy. His endorsement of me in Indiana was a very big deal! https://t.co/PBqvDaamoO';;;;;;;;
realDonaldTrump;1226251504086060000;08.02.2020 21:08;"b'Pete Rose played Major League Baseball for 24 seasons from 1963-1986 and had more hits 4256 than any other player (by a wide margin). He gambled but only on his own team winning and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It\xe2\x80\x99s Time!'""";;;;;;;;
realDonaldTrump;1226231262928670000;08.02.2020 19:48;b'Total and complete Endorsement for Debbie Lesko! @RepDLesko  Love Arizona. https://t.co/6NOWc7stoc';;;;;;;;
realDonaldTrump;1226229268830660000;08.02.2020 19:40;b'Governor Cuomo wanted to see me this weekend. He just canceled. Very hard to work with New York - So stupid. All they do is sue me all the time! https://t.co/ps0OzMxuE5';;;;;;;;
